id,name,date,lat,lon,elev
300261,Ushkovsky,1890 CE,56.113,160.509,3943
300270,Sheveluch,2024 CE,56.653,161.36,3283
300271,Piip,5050 BCE,55.42,167.33,-300
300272,Khangar,1500 CE,54.761,157.407,1967
300273,Cherpuk Group,4550 BCE,55.55,157.47,1868
300280,Ichinsky,1740 CE,55.678,157.718,3596
300360,Bolshoi-Kekuknaysky,5310 BCE,56.483,157.917,1401
300450,Alney-Chashakondzha,1600 CE,56.656,159.647,2570
300511,Shisheika,2240 BCE,57.153,161.09,355
300512,Terpuk,800 BCE,57.2,159.83,765
300520,Sedanka Lava Field,7050 BCE,57.317,160.067,1399
300550,Gorny Institute,1250 CE,57.33,160.2,2125
300551,Kinenin,850 CE,57.35,160.97,583
300552,Bliznetsy,1060 BCE,57.35,161.37,265
300560,Titila,550 BCE,57.406,160.108,1523
300590,Elovsky,7550 BCE,57.55,160.53,1381
300650,Nylgimelkin,3550 BCE,57.97,160.65,1764
300671,Spokoiny,3450 BCE,58.13,160.82,2171
300680,Ostry,2050 BCE,58.18,160.82,2552
300700,Severny,1550 BCE,58.28,160.87,1936
302030,Udokan Plateau,220 BCE,56.28,117.77,2180
302040,Vitim Volcanic Field,Unknown,53.75,113.25,1250
302050,Tunkin Depression,Unknown,51.5,102.5,1200
302060,Jom-Bolok,5180 BCE,52.713,99.021,2047
302070,Azas Plateau,Unknown,52.433,98.303,2765
303010,Taryatu-Chulutu,2980 BCE,48.133,99.95,2326
303020,Khanuy Gol,Unknown,48.67,102.75,1886
303040,Dariganga Volcanic Field,Unknown,45.754,114.279,1778
304030,Ashikule Volcanic Field,1951 CE,35.742,81.646,5090
305010,Honggeertu,Unknown,41.59,113.111,1605
305011,Arxan-Chaihe,0 CE,47.45,120.8,1677
305020,Keluo Group,Unknown,49.37,125.92,670
305030,Wudalianchi,1776 CE,48.722,126.15,597
305040,Jingpohu,520 BCE,44.08,128.83,1000
305050,Longgang Group,350 CE,42.33,126.5,1000
305060,Changbaishan,1903 CE,41.98,128.08,2744
306020,Ch'uga-ryong,Unknown,38.33,127.33,452
306030,Ulleungdo,2990 BCE,37.5,130.87,984
306040,Halla,1007 CE,33.361,126.53,1919
311010,Buldir,Unknown,52.35,175.911,656
311020,Kiska,1990 CE,52.103,177.602,1220
311030,Segula,Unknown,52.015,178.136,1160
311040,Davidof,Unknown,51.97,178.33,328
311050,Little Sitkin,1830 CE,51.95,178.543,1174
311060,Semisopochnoi,2023 CE,51.93,179.58,1221
311070,Gareloi,1989 CE,51.79,-178.794,1573
311080,Tanaga,1914 CE,51.885,-178.146,1806
311090,Takawangha,1550 CE,51.873,-178.006,1449
311100,Bobrof,Unknown,51.91,-177.438,738
311110,Kanaga,2023 CE,51.923,-177.168,1307
311111,Moffett,1600 BCE,51.944,-176.747,1196
311120,Great Sitkin,2024 CE,52.076,-176.13,1740
311130,Kasatochi,2008 CE,52.177,-175.508,314
311140,Koniuji,1150 BCE,52.22,-175.13,273
311160,Atka Volcanic Complex,2024 CE,52.331,-174.139,1518
311180,Seguam,1993 CE,52.315,-172.51,1054
311190,Amukta,1997 CE,52.5,-171.252,1066
311200,Chagulak,Unknown,52.577,-171.13,1142
311210,Yunaska,1937 CE,52.6394,-170.6317,550
311220,Herbert,Unknown,52.742,-170.111,1280
311230,Carlisle,1828 CE,52.894,-170.054,1620
311240,Cleveland,2020 CE,52.825,-169.944,1730
311241,Tana,Unknown,52.83,-169.77,1170
311250,Uliaga,Unknown,53.065,-169.77,888
311260,Kagamil,1929 CE,52.974,-169.72,893
311270,Vsevidof,1878 CE,53.13,-168.693,2149
311280,Recheschnoi,Unknown,53.157,-168.539,1984
311290,Okmok,2008 CE,53.43,-168.13,1073
311300,Bogoslof,2017 CE,53.93,-168.03,150
311310,Makushin,1995 CE,53.891,-166.923,1800
311320,Akutan,1992 CE,54.134,-165.986,1303
311340,Westdahl,1992 CE,54.516,-164.65,1563
311350,Fisher,1830 CE,54.65,-164.43,1112
311360,Shishaldin,2023 CE,54.756,-163.97,2857
311380,Roundtop,7600 BCE,54.8,-163.589,1871
311390,Amak,1796 CE,55.4184,-163.1472,547
312010,Frosty,Unknown,55.067,-162.835,1728
312011,Dutton,Unknown,55.183,-162.276,1465
312020,Emmons Lake Volcanic Center,Unknown,55.3519,-162.0445,1534
312030,Pavlof,2022 CE,55.417,-161.894,2493
312040,Pavlof Sister,Unknown,55.457,-161.854,2142
312050,Dana,1890 BCE,55.641,-161.214,1354
312055,Stepovak Bay Group,Unknown,55.917,-160.017,1633
312060,Kupreanof,Unknown,56.011,-159.797,1895
312070,Veniaminof,2021 CE,56.17,-159.38,2507
312080,Black Peak,1900 BCE,56.552,-158.785,1032
312090,Aniakchak,1931 CE,56.88,-158.17,1341
312100,Yantarni,800 BCE,57.019,-157.185,1345
312110,Chiginagak,1998 CE,57.135,-156.99,2221
312120,Kialagvik,Unknown,57.203,-156.745,1677
312130,Ugashik-Peulik,1814 CE,57.751,-156.368,1474
312131,Ukinrek Maars,1977 CE,57.8344,-156.5203,91
312132,Unnamed,Unknown,57.87,-155.411,402
312140,Martin,1953 CE,58.172,-155.361,1863
312150,Mageik,500 BCE,58.195,-155.253,2165
312160,Trident,1974 CE,58.236,-155.1,1864
312170,Katmai,1912 CE,58.279,-154.9533,2047
312180,Novarupta,1912 CE,58.2655,-155.1588,841
312190,Griggs,1790 BCE,58.354,-155.092,2317
312200,Snowy Mountain,1710 CE,58.336,-154.682,2162
312210,Denison,Unknown,58.418,-154.449,2287
312220,Steller,Unknown,58.43,-154.4,2272
312230,Kukak,Unknown,58.453,-154.355,2043
312250,Kaguyak,3850 BCE,58.6113,-154.0245,901
312260,Fourpeaked,2006 CE,58.77,-153.672,2105
312270,Douglas,Unknown,58.855,-153.542,2140
313010,Augustine,2006 CE,59.3626,-153.435,1218
313020,Iliamna,1876 CE,60.032,-153.09,3053
313030,Redoubt,2009 CE,60.485,-152.742,3108
313040,Spurr,1992 CE,61.299,-152.251,3374
313050,Hayes,1200 CE,61.64,-152.411,3034
314010,St. Paul Island,1280 BCE,57.167,-170.213,203
314030,Ingakslugwat Hills,Unknown,61.43,-164.47,190
314040,St. Michael,Unknown,63.45,-162.12,715
314060,Imuruk Lake,300 CE,65.517,-163.45,610
315001,Buzzard Creek,1050 BCE,64.0616,-148.4327,830
315020,Wrangell,1912 CE,62.006,-144.017,4278
315030,Churchill,847 CE,61.38,-141.75,5005
315040,Edgecumbe,2080 BCE,57.05,-135.75,970
315050,Duncan Canal,Unknown,56.5,-133.1,15
315060,Tlevak Strait-Suemez Island,Unknown,55.25,-133.3,50
315070,Behm Canal-Rudyerd Bay,Unknown,55.35,-131,500
320010,Fort Selkirk,Unknown,62.93,-137.38,1239
320020,Alligator Lake,Unknown,60.42,-135.42,2217
320030,Atlin Volcanic Field,Unknown,59.708,-133.358,1880
320031,Tuya Volcanic Field,Unknown,59.37,-130.58,2123
320040,Heart Peaks,Unknown,58.6,-131.97,2012
320050,Level Mountain,Unknown,58.42,-131.35,2164
320060,Edziza,950 CE,57.72,-130.63,2786
320070,Spectrum Range,Unknown,57.43,-130.68,2430
320080,Hoodoo Mountain,7050 BCE,56.78,-131.28,1850
320090,Iskut-Unuk River Cones,1800 CE,56.567,-130.75,1880
320100,Tseax River Cone,1690 CE,55.1109,-128.8991,612
320110,Crow Lagoon,Unknown,54.7,-130.23,335
320120,Milbanke Sound Group,Unknown,52.498,-128.723,233
320140,Nazko,5220 BCE,52.928,-123.732,1238
320150,Wells Gray-Clearwater,1550 CE,52.33,-120.57,2576
320160,Silverthrone,Unknown,51.5179,-126.1133,2860
320170,Bridge River Cones,Unknown,50.8,-123.4,2500
320180,Meager,410 BCE,50.63,-123.5,2680
320190,Garibaldi Lake,Unknown,49.933,-123,2316
320200,Garibaldi,8060 BCE,49.85,-123,2678
320811,Cayley Volcanic Field,Unknown,50.12,-123.28,2375
321010,Baker,1880 CE,48.777,-121.813,3285
321020,Glacier Peak,1700 CE,48.112,-121.113,3213
321030,Rainier,1450 CE,46.853,-121.76,4392
321040,Adams,950 CE,46.206,-121.49,3742
321050,St. Helens,2008 CE,46.2,-122.18,2549
321060,West Crater,5750 BCE,45.88,-122.08,1329
321070,Indian Heaven,6250 BCE,45.93,-121.82,1806
322010,Hood,1866 CE,45.374,-121.695,3426
322020,Jefferson,950 CE,44.674,-121.8,3199
322030,Blue Lake Crater,680 CE,44.4125,-121.7686,1136
322040,Sand Mountain Field,950 BCE,44.38,-121.93,1664
322060,Belknap,480 CE,44.285,-121.841,2095
322070,Three Sisters,439 CE,44.133,-121.767,3159
322090,Bachelor,5800 BCE,43.979,-121.688,2763
322100,Davis Lake,2790 BCE,43.57,-121.82,2163
322110,Newberry,690 CE,43.722,-121.229,2434
322120,Devils Garden,Unknown,43.512,-120.861,1698
322150,Cinnamon Butte,Unknown,43.2411,-122.1111,1958
322160,Crater Lake,2850 BCE,42.942,-122.107,2487
322170,Diamond Craters,5610 BCE,43.1,-118.75,1435
322190,Jordan Craters,1250 BCE,43.147,-117.46,1473
323010,Shasta,1250 CE,41.409,-122.193,4317
323020,Medicine Lake,1060 CE,41.611,-121.554,2412
323080,Lassen Volcanic Center,1917 CE,40.492,-121.508,3187
323100,Clear Lake Volcanic Field,Unknown,38.97,-122.77,1439
323110,Mono Lake Volcanic Field,1790 CE,38,-119.03,2121
323120,Mono-Inyo Craters,1380 CE,37.804,-119.029,2796
323150,Mammoth Mountain,1260 CE,37.631,-119.032,3369
323160,Ubehebe Craters,150 BCE,37.02,-117.45,752
323200,Salton Buttes,210 CE,33.197,-115.616,-40
324010,Black Butte Crater Lava Field,8400 BCE,43.183,-114.352,1478
324020,Craters of the Moon,130 BCE,43.371,-113.493,2005
324030,Wapi Lava Field,300 BCE,42.886,-113.216,1597
324040,Hell's Half Acre,3250 BCE,43.5,-112.45,1631
326010,Soda Lakes,Unknown,39.525,-118.8778,1251
327040,Markagunt Plateau,1050 CE,37.58,-112.67,2840
327050,Black Rock Desert,1290 CE,38.97,-112.5,1800
327110,Carrizozo,3250 BCE,33.78,-105.93,1731
327120,Zuni-Bandera,1170 BCE,34.8,-108,2550
327812,Red Hill,9450 BCE,34.25,-108.83,2300
328010,Dotsero,2200 BCE,39.6613,-107.0355,2230
329010,Uinkaret Field,1100 CE,36.38,-113.13,1555
329020,San Francisco Volcanic Field,1075 CE,35.347,-111.678,3850
331005,West Valley Segment,Unknown,48.78,-128.64,-2550
331010,Endeavour Segment,3490 BCE,47.95,-129.1,-2050
331011,Cobb Segment,1180 BCE,46.88,-129.33,-2100
331020,CoAxial Segment,1993 CE,46.52,-129.58,-2400
331021,Axial Seamount,2015 CE,45.95,-130,-1410
331030,Cleft Segment,1986 CE,44.83,-130.3,-2140
331031,North Gorda Ridge Segment,1996 CE,42.67,-126.78,-3000
331032,Jackson Segment,Unknown,42.15,-127.05,-3100
331040,Escanaba Segment,2260 BCE,40.98,-127.5,-1700
331060,East Blanco Depression,Unknown,44.267,-129.879,-3000
332000,Kama'ehuakanaloa,1996 CE,18.92,-155.27,-975
332010,Kilauea,2024 CE,19.421,-155.287,1222
332020,Mauna Loa,2022 CE,19.475,-155.608,4170
332030,Mauna Kea,2460 BCE,19.82,-155.47,4205
332040,Hualalai,1801 CE,19.692,-155.87,2523
332060,Haleakala,1750 CE,20.708,-156.25,3055
333010,Teahitia,1985 CE,-17.564,-148.821,-1743
333020,Rocard,1972 CE,-17.662,-148.586,-2515
333030,Moua Pihaa,1970 CE,-18.325,-148.525,-312
333040,Mehetia,Unknown,-17.874,-148.068,389
333050,Adams Seamount,50 BCE,-25.37,-129.27,-39
333060,Macdonald,1989 CE,-28.98,-140.25,-39
334020,Northern EPR at 17°N,50 BCE,16.55,-105.32,-2700
334021,Northern EPR at 16°N,50 BCE,15.83,-105.43,-2300
334040,Northern EPR at 10.7°N,2003 CE,10.73,-103.58,-2900
334050,Northern EPR at 9.8°N,2006 CE,9.83,-104.3,-2500
334070,Galapagos Rift,1996 CE,0.792,-86.15,-2430
334100,Southern EPR at 8°S,1969 CE,-8.27,-107.95,-2800
334120,Southern EPR at 17.5°S (Segment K),1990 CE,-17.436,-113.206,-2566
334130,Southern EPR at 18.2°S (Segment J),1890 CE,-18.175,-113.35,-2650
334140,Southern EPR at 18.5°S (Segment I),1915 CE,-18.53,-113.42,-2600
335020,Hollister Ridge,Unknown,-53.998,-139.845,-1000
335030,Udintsev Transform,Unknown,-56.153,-143.373,-5700
341000,Prieto Cerro,Unknown,32.418,-115.305,223
341001,Pinacate,Unknown,31.85,-113.5,1183
341003,San Luis Isla,Unknown,29.97,-114.4,180
341004,Jaraguay Volcanic Field,Unknown,29.33,-114.5,960
341005,Coronado,Unknown,29.08,-113.513,440
341007,San Borja Volcanic Field,Unknown,28.5,-113.75,1360
341011,Tortuga Isla,Unknown,27.438,-111.881,224
341012,Comondu-La Purisima,Unknown,26,-111.92,780
341020,Barcena,1953 CE,19.3,-110.82,332
341021,Socorro,1994 CE,18.78,-110.95,1050
341022,Durango Volcanic Field,Unknown,24.15,-104.45,2075
341024,Sanganguey,Unknown,21.45,-104.73,2340
341030,Ceboruco,1875 CE,21.125,-104.508,2280
341031,Mascota Volcanic Field,Unknown,20.567,-104.817,2525
341040,Colima,2019 CE,19.514,-103.62,3850
341060,Michoacan-Guanajuato,1952 CE,19.85,-101.75,3860
341061,Zitacuaro-Valle de Bravo,3050 BCE,19.4,-100.25,3500
341062,Jocotitlan,1270 CE,19.73,-99.758,3900
341070,Toluca Nevado de,1350 BCE,19.108,-99.758,4680
341080,Chichinautzin,399 CE,19.139,-99.16,3938
341082,Iztaccihuatl,Unknown,19.179,-98.642,5230
341090,Popocatepetl,2024 CE,19.023,-98.622,5393
341091,Malinche La,1170 BCE,19.231,-98.032,4461
341092,Serdan-Oriental,Unknown,19.27,-97.47,3485
341093,Humeros Los,4470 BCE,19.68,-97.45,3150
341094,Atlixcos Los,Unknown,19.81,-96.527,775
341095,Naolinco Volcanic Field,1200 BCE,19.67,-96.75,2000
341096,Cofre de Perote,1150 CE,19.492,-97.15,4282
341097,Gloria La,Unknown,19.33,-97.25,3500
341098,Cumbres  Las,3920 BCE,19.15,-97.27,3940
341100,Orizaba Pico de,1846 CE,19.03,-97.27,5564
341110,San Martin,1796 CE,18.57,-95.2,1650
341120,Chichon El,1982 CE,17.3602,-93.2297,1150
341130,Tacana,1986 CE,15.132,-92.109,4064
342020,Tajumulco,Unknown,15.043,-91.903,4203
342030,Santa Maria,2024 CE,14.757,-91.552,3745
342040,Almolonga,1818 CE,14.797,-91.519,3173
342060,Atitlan,1853 CE,14.583,-91.186,3535
342070,Toliman,Unknown,14.612,-91.189,3158
342080,Acatenango,1972 CE,14.501,-90.876,3976
342090,Fuego,2024 CE,14.473,-90.88,3763
342100,Agua,Unknown,14.465,-90.743,3760
342110,Pacaya,2021 CE,14.382,-90.601,2569
342111,Cuilapa-Barbarena,Unknown,14.33,-90.4,1454
342120,Tecuamburro,960 BCE,14.156,-90.407,1845
342121,Jumaytepeque,Unknown,14.34,-90.271,1802
342130,Moyuta,Unknown,14.03,-90.1,1662
342140,Flores,Unknown,14.308,-89.992,1600
342141,Tahual,Unknown,14.43,-89.9,1716
342150,Santiago Cerro,Unknown,14.33,-89.87,1192
342160,Suchitan,Unknown,14.4,-89.78,2042
342170,Chingo,Unknown,14.12,-89.73,1775
342180,Ixtepeque,Unknown,14.42,-89.68,1292
343001,San Diego,Unknown,14.27,-89.48,781
343002,Singuil Cerro,Unknown,14.054,-89.631,926
343010,Apaneca Range,Unknown,13.872,-89.742,2028
343020,Santa Ana,2005 CE,13.853,-89.63,2381
343030,Izalco,1966 CE,13.813,-89.633,1950
343041,Coatepeque Caldera,Unknown,13.87,-89.55,746
343050,San Salvador,1917 CE,13.734,-89.294,1893
343051,Cinotepeque Cerro,Unknown,14.02,-89.25,665
343052,Guazapa,Unknown,13.9,-89.12,1438
343060,Ilopango,1880 CE,13.672,-89.053,450
343070,San Vicente,Unknown,13.595,-88.837,2182
343071,Apastepeque Field,Unknown,13.72,-88.77,700
343072,Taburete,Unknown,13.435,-88.532,1172
343080,Tecapa,Unknown,13.494,-88.502,1593
343081,Usulutan,Unknown,13.419,-88.471,1449
343082,Tigre El,Unknown,13.47,-88.43,1640
343090,Chinameca,Unknown,13.478,-88.33,1300
343100,San Miguel,2023 CE,13.434,-88.269,2130
343101,Aramuaca Laguna,Unknown,13.428,-88.105,181
343130,Tigre Isla del,Unknown,13.274,-87.639,774
343140,Zacate Grande Isla,Unknown,13.33,-87.63,640
343150,Yojoa Lago,7638 BCE,14.964,-87.983,1060
344010,Cosiguina,1859 CE,12.98,-87.57,872
344020,San Cristobal,2023 CE,12.702,-87.004,1745
344040,Telica,2022 CE,12.606,-86.84,1036
344070,Negro Cerro,1999 CE,12.506,-86.702,728
344080,Las Pilas-El Hoyo Complex,1954 CE,12.4922,-86.6786,1088
344090,Momotombo,2016 CE,12.423,-86.539,1270
344091,Apoyeque,50 BCE,12.242,-86.342,518
344092,Nejapa-Miraflores,1060 CE,12.12,-86.32,360
344100,Masaya,2024 CE,11.9844,-86.1688,594
344101,Granada,Unknown,11.9,-85.979,250
344110,Mombacho,Unknown,11.826,-85.968,1344
344111,Zapatera,Unknown,11.73,-85.82,629
344120,Concepcion,2024 CE,11.538,-85.622,1700
